190,,,100000191,Repairs and Maintenance:Warehouse,,,2348069599816,,,,,,,,,,,,,,,,,,,Repairs and Maintenance:Warehouse
191,,,100000192,Seed:Maize(SM15) - 12.5KG,,,2348069599816,,,,,,,,,,,,,,,,,,,Seed:Maize(SM15) - 12.5KG
192,,,100000193,Seed:Rice(Faro 44 Foundation) - 10KG,,,2348069599816,,,,,,,,,,,,,,,,,,,Seed:Rice(Faro 44 Foundation) - 10KG
193,,,100000194,Seed:Rice(Faro 44) - 10KG,,,2348069599816,,,,,,,,,,,,,,,,,,,Seed:Rice(Faro 44) - 10KG
194,,,100000195,Seed:SoyBean(TGX) - 10KG,,,2348069599816,,,,,,,,,,,,,,,,,,,Seed:SoyBean(TGX) - 10KG
195,,,100000196,Team Training:Equipment,,,2348069599816,,,,,,,,,,,,,,,,,,,Team Training:Equipment
196,,,100000197,Team Training:Feeding,,,2348069599816,,,,,,,,,,,,,,,,,,,Team Training:Feeding
197,,,100000198,Team Training:Other,,,2348069599816,,,,,,,,,,,,,,,,,,,Team Training:Other
198,,,100000199,Thresher :Maize - Rubber Roller,,,2348069599816,,,,,,,,,,,,,,,,,,,Thresher :Maize - Rubber Roller
199,,,100000200,Thresher :Maize - Blower,,,2348069599816,,,,,,,,,,,,,,,,,,,Thresher :Maize - Blower
200,,,100000201,Thresher :Maize (5TY-860),,,2348069599816,,,,,,,,,,,,,,,,,,,Thresher :Maize (5TY-860)
201,,,100000202,Thresher :Prime Mover - LIFAN 7HP gasoline engine,,,2348069599816,,,,,,,,,,,,,,,,,,,Thresher :Prime Mover - LIFAN 7HP gasoline engine
202,,,100000203,Thresher :Rice (5TGS-70),,,2348069599816,,,,,,,,,,,,,,,,,,,Thresher :Rice (5TGS-70)
203,,,100000204,Thresher :Thresher Belts,,,2348069599816,,,,,,,,,,,,,,,,,,,Thresher :Thresher Belts
204,,,100000205,Thresher Contractor:Harvest Services,,,2348069599816,,,,,,,,,,,,,,,,,,,Thresher Contractor:Harvest Services
205,,,100000206,Transport Contractor:Agro Input Shipment - External,,,2348069599816,,,,,,,,,,,,,,,,,,,Transport Contractor:Agro Input Shipment - External
206,,,100000207,Transport Contractor:Agro Input Shipment - Internal,,,2348069599816,,,,,,,,,,,,,,,,,,,Transport Contractor:Agro Input Shipment - Internal
207,,,100000208,Transport Contractor:Produce Shipment - External,,,2348069599816,,,,,,,,,,,,,,,,,,,Transport Contractor:Produce Shipment - External
208,,,100000209,Transport Contractor:Produce Shipment - Internal,,,2348069599816,,,,,,,,,,,,,,,,,,,Transport Contractor:Produce Shipment - Internal
209,,,100000210,Transport Contractor:Last Mile Program,,,2348069599816,,,,,,,,,,,,,,,,,,,Transport Contractor:Last Mile Program
210,,,100000211,Transport Contractor:Other,,,2348069599816,,,,,,,,,,,,,,,,,,,Transport Contractor:Other
211,,,100000212,Travel:Accommodation,,,2348069599816,,,,,,,,,,,,,,,,,,,Travel:Accommodation
212,,,100000213,Travel:Air Travel,,,2348069599816,,,,,,,,,,,,,,,,,,,Travel:Air Travel
213,,,100000214,Travel:Entertainment,,,2348069599816,,,,,,,,,,,,,,,,,,,Travel:Entertainment
214,,,100000215,Travel:Feeding,,,2348069599816,,,,,,,,,,,,,,,,,,,Travel:Feeding
215,,,100000216,Travel:Ground Transport,,,2348069599816,,,,,,,,,,,,,,,,,,,Travel:Ground Transport
216,,,100000217,Travel:Other,,,2348069599816,,,,,,,,,,,,,,,,,,,Travel:Other
217,,,100000218,Travel:Per Diem,,,2348069599816,,,,,,,,,,,,,,,,,,,Travel:Per Diem
218,,,100000219,Vehicle:Bus,,,2348069599816,,,,,,,,,,,,,,,,,,,Vehicle:Bus
219,,,100000220,Vehicle:Car,,,2348069599816,,,,,,,,,,,,,,,,,,,Vehicle:Car
220,,,100000221,Vehicle:Other,,,2348069599816,,,,,,,,,,,,,,,,,,,Vehicle:Other
221,,,100000222,Vehicle:Tractor,,,2348069599816,,,,,,,,,,,,,,,,,,,Vehicle:Tractor
222,,,100000223,Vehicle:Truck,,,2348069599816,,,,,,,,,,,,,,,,,,,Vehicle:Truck
223,,,100000224,Float,,,2348069599816,,,,,,,,,,,,,,,,,,,Float
224,,,100000225,Smile MiFi Device,,,2348069599816,,,,,,,,,,,,,,,,,,,Smile MiFi Device
225,,,100000226,Repairs and Maintenance:Hub,,,2348069599816,,,,,,,,,,,,,,,,,,,Repairs and Maintenance:Hub
226,,,100000227,Repairs and Maintenance:Thresher,,,2348069599816,,,,,,,,,,,,,,,,,,,Repairs and Maintenance:Thresher
227,,,100000228,Refund:Fertilizer Loan,,,2348069599816,,,,,,,,,,,,,,,,,,,Refund:Fertilizer Loan
228,,,100000229,Debt: Principal,,,2348069599816,,,,,,,,,,,,,,,,,,,Debt: Principal
229,,,100000230,Debt: Interest Expense,,,2348069599816,,,,,,,,,,,,,,,,,,,Debt: Interest Expense
230,,,100000231,Internal Transfer,,,2348069599816,,,,,,,,,,,,,,,,,,,Internal Transfer
231,,,100000232,Interest Income,,,2348069599816,,,,,,,,,,,,,,,,,,,Interest Income
232,,,100000233,Tax: Income Tax,,,2348069599816,,,,,,,,,,,,,,,,,,,Tax: Income Tax
233,,,100000234,Seed:Maize(SM15) - 100KG,,,2348069599816,,,,,,,,,,,,,,,,,,,Seed:Maize(SM15) - 100KG
234,,,100000235,FX Gain/Loss,,,2348069599816,,,,,,,,,,,,,,,,,,,FX Gain/Loss
235,,,100000236,Seed:Rice (Faro44) - 75KG,,,2348069599816,,,,,,,,,,,,,,,,,,,Seed:Rice (Faro44) - 75KG
236,,,100000237,Field-Member Fee:AdminFeeCost,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-Member Fee:AdminFeeCost
237,,,100000238,Field-Member Fee:LogisticsFeeCost,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-Member Fee:LogisticsFeeCost
238,,,100000239,Field-Member Fee:MgtFeeCost,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-Member Fee:MgtFeeCost
239,,,100000240,Field-Harvest Service:CCAdminCost,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-Harvest Service:CCAdminCost
240,,,100000241,Field-Transport Contractor:Harvest Services,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-Transport Contractor:Harvest Services
241,,,100000243,Field-Member Transaction:MiscAccount,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-Member Transaction:MiscAccount
242,,,100000244,Field-Member Transaction:Shared Debt,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-Member Transaction:Shared Debt
243,,,100000245,Field-Member Fee:FarmAnalysis,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-Member Fee:FarmAnalysis
244,,,100000246,Produce:Rice-C(75kg),,,2348069599816,,,,,,,,,,,,,,,,,,,Produce:Rice-C(75kg)
245,,,100000247,Debt: Member Deposit,,,2348069599816,,,,,,,,,,,,,,,,,,,Debt: Member Deposit
246,,,100000248,Revenue Unclassisfied,,,2348069599816,,,,,,,,,,,,,,,,,,,Revenue Unclassisfied
247,,,100000249,Expense Unclassisfied,,,2348069599816,,,,,,,,,,,,,,,,,,,Expense Unclassisfied
248,,,100000250,Refund: COGs Item,,,2348069599816,,,,,,,,,,,,,,,,,,,Refund: COGs Item
249,,,100000251,Refund: Non COGs Item,,,2348069599816,,,,,,,,,,,,,,,,,,,Refund: Non COGs Item
250,,,100000252,Grant ,,,2348069599816,,,,,,,,,,,,,,,,,,,Grant 
251,,,100000253,Seed:Rice(Faro 44 Foundation) - 1KG,,,2348069599816,,,,,,,,,,,,,,,,,,,Seed:Rice(Faro 44 Foundation) - 1KG
252,,,100000254,Fertiliser:Nagari NPK (20:10:10),,,2348069599816,,,,,,,,,,,,,,,,,,,Fertiliser:Nagari NPK (20:10:10)
253,,,100000255,Field-Produce:Other,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-Produce:Other
254,,,100000256,Field-Fertiliser:DAP,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-Fertiliser:DAP
255,,,100000257,Field-Fertiliser:MOP,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-Fertiliser:MOP
256,,,100000258,Field-Fertiliser:SSP,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-Fertiliser:SSP
257,,,100000259,Field-Fertiliser:Urea,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-Fertiliser:Urea
258,,,100000260,Field-Fertiliser:TSP,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-Fertiliser:TSP
259,,,100000261,Field-HarvestService:Bags(100kg),,,2348069599816,,,,,,,,,,,,,,,,,,,Field-HarvestService:Bags(100kg)
260,,,100000263,Field-Seed:Maize(SM15) - 12.5KG,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-Seed:Maize(SM15) - 12.5KG
261,,,100000264,Field-Seed:Rice(Faro 44) - 10KG,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-Seed:Rice(Faro 44) - 10KG
262,,,100000265,Field-Seed:SoyBean(TGX) - 10KG,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-Seed:SoyBean(TGX) - 10KG
263,,,100000266,Field-Thresher Contractor:Harvest Services,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-Thresher Contractor:Harvest Services
264,,,100000267,Capitalized Interest Expense,,,2348069599816,,,,,,,,,,,,,,,,,,,Capitalized Interest Expense
265,,,100000268,Produce:Maize-Scrap Value,,,2348069599816,,,,,,,,,,,,,,,,,,,Produce:Maize-Scrap Value
266,,,100000269,Produce:Rice-Scrap Value,,,2348069599816,,,,,,,,,,,,,,,,,,,Produce:Rice-Scrap Value
267,,,100000270,Produce:SoyBean-Scrap Value,,,2348069599816,,,,,,,,,,,,,,,,,,,Produce:SoyBean-Scrap Value
268,,,100000271,HarvestService:Bags-Scrap Value,,,2348069599816,,,,,,,,,,,,,,,,,,,HarvestService:Bags-Scrap Value
269,,,100000272,Admin:Security Expense,,,2348069599816,,,,,,,,,,,,,,,,,,,Admin:Security Expense
270,,,100000273,Field-AgroChem:Other,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-AgroChem:Other
271,,,100000274,Equipment: Engine Oil-Scrap Value,,,2348069599816,,,,,,,,,,,,,,,,,,,Equipment: Engine Oil-Scrap Value
272,,,100000275,Equipment: Bag Pack,,,2348069599816,,,,,,,,,,,,,,,,,,,Equipment: Bag Pack
273,,,100000276,Equipment: Sampling Bags,,,2348069599816,,,,,,,,,,,,,,,,,,,Equipment: Sampling Bags
274,,,100000277,Admin:Electricity Bill,,,2348069599816,,,,,,,,,,,,,,,,,,,Admin:Electricity Bill
275,,,100000278,Admin:Kitchen Supplies & Utensils,,,2348069599816,,,,,,,,,,,,,,,,,,,Admin:Kitchen Supplies & Utensils
276,,,100000279,Equipment:Fan,,,2348069599816,,,,,,,,,,,,,,,,,,,Equipment:Fan
277,,,100000280,AgroChem:SharpShooter 100ml,,,2348069599816,,,,,,,,,,,,,,,,,,,AgroChem:SharpShooter 100ml
278,,,100000281,Admin: Penalty,,,2348069599816,,,,,,,,,,,,,,,,,,,Admin: Penalty
279,,,100000283,Earned Bonus,,,2348069599816,,,,,,,,,,,,,,,,,,,Earned Bonus
280,,,100000284,Fertiliser:Nagari NPK (15:15:15),,,2348069599816,,,,,,,,,,,,,,,,,,,Fertiliser:Nagari NPK (15:15:15)
281,,,100000285,Cement:Dangote 50kg,,,2348069599816,,,,,,,,,,,,,,,,,,,Cement:Dangote 50kg
282,,,100000286,Cement:Lafarge 50kg,,,2348069599816,,,,,,,,,,,,,,,,,,,Cement:Lafarge 50kg
283,,,100000287,Seasoning:Maggi 25,,,2348069599816,,,,,,,,,,,,,,,,,,,Seasoning:Maggi 25
284,,,100000288,Motorcycle:Bajaj,,,2348069599816,,,,,,,,,,,,,,,,,,,Motorcycle:Bajaj
285,,,100000289,Field-AgroChem:Aflasafe,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-AgroChem:Aflasafe
286,,,100000290,Field-AgroChem:Apron Star,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-AgroChem:Apron Star
287,,,100000291,Field-AgroChem:Atrazine,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-AgroChem:Atrazine
288,,,100000292,Field-AgroChem:Buster,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-AgroChem:Buster
289,,,100000293,Field-AgroChem:Cardinal,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-AgroChem:Cardinal
290,,,100000294,Field-AgroChem:Clot,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-AgroChem:Clot
291,,,100000295,Field-AgroChem:Gramazone,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-AgroChem:Gramazone
292,,,100000296,Field-AgroChem:Innoculant,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-AgroChem:Innoculant
293,,,100000297,Field-AgroChem:Lagon,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-AgroChem:Lagon
294,,,100000298,Field-AgroChem:NoPest,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-AgroChem:NoPest
295,,,100000299,Field-AgroChem:PrimextraGold,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-AgroChem:PrimextraGold
296,,,100000300,Field-AgroChem:Proteus,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-AgroChem:Proteus
297,,,100000301,Field-AgroChem:Rainbow,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-AgroChem:Rainbow
298,,,100000302,Field-AgroChem:Sarosate,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-AgroChem:Sarosate
299,,,100000303,Field-AgroChem:SharpShooter,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-AgroChem:SharpShooter
300,,,100000304,Field-AgroChem:Solito,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-AgroChem:Solito
301,,,100000305,Field-AgroChem:Termakill,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-AgroChem:Termakill
302,,,100000306,Field-AgroChem:Termex,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-AgroChem:Termex
303,,,100000307,Field-AgroChem:Weedoff,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-AgroChem:Weedoff
304,,,100000308,Field-Harvest Service: Needle,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-Harvest Service: Needle
305,,,100000309,Field-Harvest Service: PICSBags,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-Harvest Service: PICSBags
306,,,100000310,Field-Harvest Service: Thread,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-Harvest Service: Thread
307,,,100000311,Field-HarvestService:Bags(12.5kg),,,2348069599816,,,,,,,,,,,,,,,,,,,Field-HarvestService:Bags(12.5kg)
308,,,100000312,Field-HarvestService:Bags(50kg),,,2348069599816,,,,,,,,,,,,,,,,,,,Field-HarvestService:Bags(50kg)
309,,,100000313,Field-Seed:Rice(Faro 44 Foundation) - 10KG,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-Seed:Rice(Faro 44 Foundation) - 10KG
310,,,100000314,Field-Seed:Rice(Faro 44 Foundation) - 1KG,,,2348069599816,,,,,,,,,,,,,,,,,,,Field-Seed:Rice(Faro 44 Foundation) - 1KG
311,,,100000315,Field-Fertiliser:Nagari NPK (15:15:15),,,2348069599816,,,,,,,,,,,,,,,,,,,Field-Fertiliser:Nagari NPK (15:15:15)
312,,,100000316,Field-Fertiliser:Nagari NPK (20:10:10),,,2348069599816,,,,,,,,,,,,,,,,,,,Field-Fertiliser:Nagari NPK (20:10:10)
313,,,100000317,Admin: Legal Services,,,2348069599816,,,,,,,,,,,,,,,,,,,Admin: Legal Services
314,,,100000318,Admin: Soil Testing Services,,,2348069599816,,,,,,,,,,,,,,,,,,,Admin: Soil Testing Services
315,,,100000319,Admin: Grain Testing Services,,,2348069599816,,,,,,,,,,,,,,,,,,,Admin: Grain Testing Services
316,,,100000320,Admin: Port Clearing Services,,,2348069599816,,,,,,,,,,,,,,,,,,,Admin: Port Clearing Services
317,,,100000321,Admin: WayBill Courrier Services,,,2348069599816,,,,,,,,,,,,,,,,,,,Admin: WayBill Courrier Services
318,,,100000322,Personnel Expense:Allowances,,,2348069599816,,,,,,,,,,,,,,,,,,,Personnel Expense:Allowances
319,,,100000323,Admin: Shipping and Logistics,,,2348069599816,,,,,,,,,,,,,,,,,,,Admin: Shipping and Logistics
320,,,100000324,Admin:Board Meeting Expense,,,2348069599816,,,,,,,,,,,,,,,,,,,Admin:Board Meeting Expense
321,,,100000325,Equipment:Container,,,2348069599816,,,,,,,,,,,,,,,,,,,Equipment:Container
322,,,100000326,Rent:Guest House,,,2348069599816,,,,,,,,,,,,,,,,,,,Rent:Guest House
323,,,100000327,Equipment:Inverter,,,2348069599816,,,,,,,,,,,,,,,,,,,Equipment:Inverter
324,,,100000328,Equipment:CMP Building Materials,,,2348069599816,,,,,,,,,,,,,,,,,,,Equipment:CMP Building Materials
325,,,100000329,Repairs and Maintenance: Electronics,,,2348069599816,,,,,,,,,,,,,,,,,,,Repairs and Maintenance: Electronics
326,,,100000330,Repairs and Maintenance: Equipments,,,2348069599816,,,,,,,,,,,,,,,,,,,Repairs and Maintenance: Equipments
327,,,100000331,Printing and Stationery:Stamp Pads,,,2348069599816,,,,,,,,,,,,,,,,,,,Printing and Stationery:Stamp Pads
328,,,100000332,AgroChem:SharpShooter 500ml,,,2348069599816,,,,,,,,,,,,,,,,,,,AgroChem:SharpShooter 500ml
329,,,100000333,AgroChem:Termex 250ml,,,2348069599816,,,,,,,,,,,,,,,,,,,AgroChem:Termex 250ml
330,,,100000334,Adjustment to Opening Cash Balance,,,2348069599816,,,,,,,,,,,,,,,,,,,Adjustment to Opening Cash Balance
331,,,100000335,Failed Bank Transaction Reversal ,,,2348069599816,,,,,,,,,,,,,,,,,,,Failed Bank Transaction Reversal 
332,,,100000336,Admin: Subscription,,,2348069599816,,,,,,,,,,,,,,,,,,,Admin: Subscription
333,,,100000337,Travel: Travelling Expenses,,,2348069599816,,,,,,,,,,,,,,,,,,,Travel: Travelling Expenses
334,,,100000338,Equipment: Solar Power Services-Mnth 1,,,2348069599816,,,,,,,,,,,,,,,,,,,Equipment: Solar Power Services-Mnth 1
335,,,100000339,Equipment: Solar Power Services-Mnth 2,,,2348069599816,,,,,,,,,,,,,,,,,,,Equipment: Solar Power Services-Mnth 2
336,,,100000340,Equipment: Solar Power Services-Mnth 3,,,2348069599816,,,,,,,,,,,,,,,,,,,Equipment: Solar Power Services-Mnth 3
337,,,100000341,Equipment: Solar Power Services-Mnth 4,,,2348069599816,,,,,,,,,,,,,,,,,,,Equipment: Solar Power Services-Mnth 4
338,,,100000342,Equipment: Solar Power Services-Mnth 5,,,2348069599816,,,,,,,,,,,,,,,,,,,Equipment: Solar Power Services-Mnth 5
339,,,100000343,Equipment: Solar Power Services-Mnth 6,,,2348069599816,,,,,,,,,,,,,,,,,,,Equipment: Solar Power Services-Mnth 6
340,,,100000344,Equipment: Solar Power Services-Mnth 7,,,2348069599816,,,,,,,,,,,,,,,,,,,Equipment: Solar Power Services-Mnth 7
341,,,100000345,Equipment: Solar Power Services-Mnth 8,,,2348069599816,,,,,,,,,,,,,,,,,,,Equipment: Solar Power Services-Mnth 8
342,,,100000346,Equipment: Solar Power Services-Mnth 9,,,2348069599816,,,,,,,,,,,,,,,,,,,Equipment: Solar Power Services-Mnth 9
343,,,100000347,Equipment: Solar Power Services-Mnth 10,,,2348069599816,,,,,,,,,,,,,,,,,,,Equipment: Solar Power Services-Mnth 10
344,,,100000348,Equipment: Solar Power Services-Mnth 11,,,2348069599816,,,,,,,,,,,,,,,,,,,Equipment: Solar Power Services-Mnth 11
345,,,100000349,Equipment: Solar Power Services-Mnth 12,,,2348069599816,,,,,,,,,,,,,,,,,,,Equipment: Solar Power Services-Mnth 12
346,,,100000350,FMCG:Cowbell Milk,,,2348069599816,,,,,,,,,,,,,,,,,,,FMCG:Cowbell Milk
347,,,100000351,FMCG:Cowbell Coffee Milk,,,2348069599816,,,,,,,,,,,,,,,,,,,FMCG:Cowbell Coffee Milk
348,,,100000352,FMCG:Miksi,,,2348069599816,,,,,,,,,,,,,,,,,,,FMCG:Miksi
349,,,100000353,FMCG:Cowbell Choco,,,2348069599816,,,,,,,,,,,,,,,,,,,FMCG:Cowbell Choco
350,,,100000354,FMCG:Onga Cube,,,2348069599816,,,,,,,,,,,,,,,,,,,FMCG:Onga Cube
351,,,100000355,FMCG:Onga Classic Powder,,,2348069599816,,,,,,,,,,,,,,,,,,,FMCG:Onga Classic Powder
352,,,100000356,FMCG:Top Tea,,,2348069599816,,,,,,,,,,,,,,,,,,,FMCG:Top Tea
353,,,100000357,FMCG:Dangote Sugar,,,2348069599816,,,,,,,,,,,,,,,,,,,FMCG:Dangote Sugar
354,,,100000358,FMCG:Dangote All Purpose Flour,,,2348069599816,,,,,,,,,,,,,,,,,,,FMCG:Dangote All Purpose Flour
355,,,100000359,FMCG:Dangote Spaghetti (Slim),,,2348069599816,,,,,,,,,,,,,,,,,,,FMCG:Dangote Spaghetti (Slim)
356,,,100000360,FMCG:Dangote Macaroni,,,2348069599816,,,,,,,,,,,,,,,,,,,FMCG:Dangote Macaroni
357,,,100000361,FMCG:Dangote Salt,,,2348069599816,,,,,,,,,,,,,,,,,,,FMCG:Dangote Salt
358,,,100000362,Non-Float,,,2348069599816,,,,,,,,,,,,,,,,,,,Non-Float
359,,,100000363,Motorcycle:Bajaj-Scrap,,,2348069599816,,,,,,,,,,,,,,,,,,,Motorcycle:Bajaj-Scrap
360,,,100000364,Motorcycle:Tricycle-Scrap,,,2348069599816,,,,,,,,,,,,,,,,,,,Motorcycle:Tricycle-Scrap
361,,,100000365,Equipment: Solar Power Services- Set up,,,2348069599816,,,,,,,,,,,,,,,,,,,Equipment: Solar Power Services- Set up
362,,,100000366,Equipment:Phone2,,,2348069599816,,,,,,,,,,,,,,,,,,,Equipment:Phone2
363,,,100000367,Equipment:Phone3,,,2348069599816,,,,,,,,,,,,,,,,,,,Equipment:Phone3
364,,,100000368,Equipment:Phone4,,,2348069599816,,,,,,,,,,,,,,,,,,,Equipment:Phone4
365,,,100000369,Fertiliser:Urea-Indorama,,,2348069599816,,,,,,,,,,,,,,,,,,,Fertiliser:Urea-Indorama
366,,,100000370,Equipment:Phone Tecno T-350,,,2348069599816,,,,,,,,,,,,,,,,,,,Equipment:Phone Tecno T-350
367,,,100000371,Equipment:Phone Tecno W2,,,2348069599816,,,,,,,,,,,,,,,,,,,Equipment:Phone Tecno W2
368,,,100000372,Equipment:Phone Itel 2090,,,2348069599816,,,,,,,,,,,,,,,,,,,Equipment:Phone Itel 2090
369,,,100000373,FMCG:Indomie Chicken ,,,2348069599816,,,,,,,,,,,,,,,,,,,FMCG:Indomie Chicken 
370,,,100000374,FMCG:Indomie Chicken Pepper Soup,,,2348069599816,,,,,,,,,,,,,,,,,,,FMCG:Indomie Chicken Pepper Soup
371,,,100000375,FMCG:Hypo Bleach,,,2348069599816,,,,,,,,,,,,,,,,,,,FMCG:Hypo Bleach
372,,,100000376,FMCG:Power Oil,,,2348069599816,,,,,,,,,,,,,,,,,,,FMCG:Power Oil
373,,,100000377,FMCG:Minimie Chin Chin,,,2348069599816,,,,,,,,,,,,,,,,,,,FMCG:Minimie Chin Chin
374,,,100000378,FMCG:BUA Flour,,,2348069599816,,,,,,,,,,,,,,,,,,,FMCG:BUA Flour
375,,,100000379,FMCG:BUA Spaghetti,,,2348069599816,,,,,,,,,,,,,,,,,,,FMCG:BUA Spaghetti
376,,,100000380,FMCG:BUA Macaroni,,,2348069599816,,,,,,,,,,,,,,,,,,,FMCG:BUA Macaroni
377,,,100000381,FMCG:Onga Stew,,,2348069599816,,,,,,,,,,,,,,,,,,,FMCG:Onga Stew
378,,,100000382,Equipment: Scrap Other Equipment,,,2348069599816,,,,,,,,,,,,,,,,,,,Equipment: Scrap Other Equipment
379,,,100000383,Produce:Maize-C-White(50kg),,,2348069599816,,,,,,,,,,,,,,,,,,,Produce:Maize-C-White(50kg)
380,,,100000384,Produce:Maize-C-Yellow(50kg),,,2348069599816,,,,,,,,,,,,,,,,,,,Produce:Maize-C-Yellow(50kg)
381,,,100000385,Seed:Rice(Faro 61) - 1KG,,,2348069599816,,,,,,,,,,,,,,,,,,,Seed:Rice(Faro 61) - 1KG
382,,,100000386,Seed:Maize(Seedco) - 1KG,,,2348069599816,,,,,,,,,,,,,,,,,,,Seed:Maize(Seedco) - 1KG
383,,,100000387,Seed:Maize(Pioneer) - 1KG,,,2348069599816,,,,,,,,,,,,,,,,,,,Seed:Maize(Pioneer) - 1KG
384,,,100000388,Seasoning:Maggi 4g (100x21),,,2348069599816,,,,,,,,,,,,,,,,,,,Seasoning:Maggi 4g (100x21)
385,,,100000389,Labour:Loading-Offloading,,,2348069599816,,,,,,,,,,,,,,,,,,,Labour:Loading-Offloading
386,,,100000390,Equipment:UPS,,,2348069599816,,,,,,,,,,,,,,,,,,,Equipment:UPS
387,,,100000391,Equipment:Securiy Posts,,,2348069599816,,,,,,,,,,,,,,,,,,,Equipment:Securiy Posts
388,,,100000392,Labour:Cleaning - Scalling,,,2348069599816,,,,,,,,,,,,,,,,,,,Labour:Cleaning - Scalling
389,,,100000393,Labour:Cleaning - Winnowing,,,2348069599816,,,,,,,,,,,,,,,,,,,Labour:Cleaning - Winnowing
390,,,100000394,Labour:Cleaning - Sewing,,,2348069599816,,,,,,,,,,,,,,,,,,,Labour:Cleaning - Sewing
391,,,100000395,Labour:Cleaning - Rebagging,,,2348069599816,,,,,,,,,,,,,,,,,,,Labour:Cleaning - Rebagging
